sample,t_ms,ax,ay,az,gx,gy,gz
25,1795862,0.2035,0.0852,-1.0555,3.4062,-0.1562,-10.2500
25,1795867,0.2128,0.0861,-1.0541,3.4062,-3.1875,-10.0625
25,1795872,0.2227,0.0869,-1.0521,3.3438,-5.5469,-10.4531
25,1795877,0.2378,0.0880,-1.0509,3.5000,-8.2812,-10.9062
25,1795882,0.2474,0.0885,-1.0498,3.4688,-10.9844,-10.6875
25,1795887,0.2561,0.0889,-1.0486,3.2812,-12.7344,-10.3594
25,1795892,0.2633,0.0887,-1.0474,3.0781,-14.4375,-10.5938
25,1795897,0.2684,0.0884,-1.0459,2.8750,-15.7031,-10.7500
25,1795901,0.2710,0.0876,-1.0443,2.9219,-13.5625,-10.8438
25,1795906,0.2705,0.0867,-1.0426,3.6875,-10.3438,-10.5469
25,1795916,0.2601,0.0831,-1.0377,3.2344,-4.2969,-9.9375
25,1795921,0.2448,0.0814,-1.0358,3.0469,-0.4062,-9.3125
25,1795925,0.2321,0.0797,-1.0343,2.5625,2.8438,-8.5312
25,1795930,0.2183,0.0780,-1.0332,1.7500,4.7656,-8.0000
25,1795935,0.2047,0.0762,-1.0327,0.9844,6.2344,-7.7969
25,1795940,0.1924,0.0745,-1.0330,0.6406,7.5625,-7.3125
25,1795944,0.1824,0.0729,-1.0341,0.3750,8.0156,-6.7344
25,1795949,0.1754,0.0714,-1.0361,0.2500,7.1562,-6.4062
25,1795974,0.1923,0.0695,-1.0532,2.2344,0.0781,-5.0625
25,1795978,0.2001,0.0699,-1.0551,1.9062,-0.0312,-5.2500
25,1795983,0.2072,0.0704,-1.0560,1.6875,-0.1562,-5.4844
25,1795988,0.2128,0.0709,-1.0562,2.3125,-0.6719,-5.5781
25,1795993,0.2164,0.0714,-1.0555,2.8281,-0.8906,-5.6406
25,1795998,0.2181,0.0715,-1.0544,2.9375,-2.6562,-5.4531
25,1796003,0.2179,0.0715,-1.0532,3.0000,-4.1406,-5.5312
25,1796008,0.2163,0.0713,-1.0519,3.2188,-4.7656,-5.9531
25,1796012,0.2136,0.0708,-1.0505,4.2969,-5.2188,-5.8750
25,1796017,0.2090,0.0704,-1.0503,5.0938,-5.9688,-5.5469
25,1796022,0.2058,0.0701,-1.0507,5.2188,-6.0156,-4.6875
25,1796027,0.2025,0.0698,-1.0514,5.7031,-4.9688,-4.1406
25,1796032,0.1991,0.0696,-1.0522,6.4219,-3.5625,-4.1562
25,1796037,0.1952,0.0695,-1.0532,6.6406,-0.6562,-4.1406
25,1796042,0.1909,0.0695,-1.0540,6.1719,0.9844,-3.4531
25,1796047,0.1860,0.0693,-1.0543,5.8906,2.9062,-2.9375
25,1796052,0.1808,0.0692,-1.0541,5.9062,4.4062,-2.8281
25,1796056,0.1731,0.0690,-1.0533,5.7812,3.7031,-3.0000
25,1796061,0.1688,0.0684,-1.0525,5.4375,2.1094,-3.1719
25,1796066,0.1658,0.0674,-1.0511,5.1250,1.0938,-2.7812
25,1796071,0.1646,0.0662,-1.0498,5.3594,-0.7188,-1.6719
25,1796095,0.1904,0.0591,-1.0410,4.3750,-12.1250,-1.3906
25,1796100,0.1976,0.0593,-1.0396,5.9219,-9.0156,-1.2656
25,1796105,0.2043,0.0604,-1.0366,10.0312,9.5938,0.1094
25,1796110,0.2096,0.0619,-1.0317,10.8594,19.6250,2.6250
25,1796115,0.2122,0.0637,-1.0264,2.7188,-9.7812,-2.8906
25,1796119,0.2114,0.0659,-1.0221,-0.6250,-19.3125,-6.2188
25,1796124,0.2078,0.0686,-1.0195,5.4688,0.3438,-3.2500
25,1796129,0.2021,0.0714,-1.0186,5.4844,2.0000,0.0312
25,1796134,0.1954,0.0752,-1.0201,4.2344,-4.7031,0.7812
25,1796139,0.1849,0.0765,-1.0233,2.8750,-6.6875,0.7656
25,1796144,0.1793,0.0768,-1.0277,1.6250,-6.7969,1.3750
25,1796153,0.1735,0.0731,-1.0382,0.9531,-9.5938,0.7188
26,1798123,0.0309,0.0736,-1.0885,2.7031,-7.2031,3.9219
26,1798128,0.0382,0.0737,-1.0901,2.3438,-8.7812,4.3750
26,1798133,0.0435,0.0734,-1.0901,2.2969,-10.7344,5.3906
26,1798137,0.0469,0.0723,-1.0890,1.9844,-12.1094,6.3125
26,1798142,0.0483,0.0703,-1.0870,1.7188,-11.1875,5.7188
26,1798147,0.0480,0.0679,-1.0850,2.5625,-10.7344,5.8438
26,1798152,0.0458,0.0652,-1.0830,3.7188,-10.4531,6.0781
26,1798177,0.0013,0.0616,-1.0811,5.4844,-1.5000,3.8438
26,1798182,-0.0100,0.0634,-1.0818,5.2656,-0.4062,3.9531
26,1798187,-0.0208,0.0660,-1.0826,5.6875,0.0938,4.2969
26,1798192,-0.0348,0.0673,-1.0826,5.7344,1.2812,4.3750
26,1798196,-0.0417,0.0676,-1.0822,4.7031,2.1406,4.4531
26,1798201,-0.0465,0.0670,-1.0809,3.7500,2.3750,4.4688
26,1798206,-0.0490,0.0652,-1.0791,3.4531,2.1719,4.1875
26,1798211,-0.0491,0.0623,-1.0767,3.2344,1.7812,4.1094
26,1798216,-0.0470,0.0583,-1.0739,2.5312,0.0938,4.5625
26,1798221,-0.0431,0.0537,-1.0708,2.1094,-1.4531,4.3125
26,1798225,-0.0378,0.0486,-1.0677,2.3281,-2.9688,4.3281
26,1798230,-0.0317,0.0433,-1.0636,2.4219,-4.0625,4.6875
26,1798235,-0.0216,0.0359,-1.0613,2.4531,-5.3594,4.6562
26,1798240,-0.0148,0.0317,-1.0596,2.7656,-6.3125,4.9531
26,1798245,-0.0084,0.0286,-1.0583,2.6250,-7.3438,5.2031
26,1798250,-0.0027,0.0265,-1.0577,2.3594,-8.7031,4.9688
26,1798255,0.0022,0.0256,-1.0575,2.6562,-10.2188,5.5938
26,1798259,0.0065,0.0256,-1.0574,3.1406,-11.9688,6.0312
26,1798264,0.0098,0.0266,-1.0574,3.2344,-12.0781,6.1562
26,1798269,0.0125,0.0282,-1.0571,3.5469,-11.9844,6.4844
26,1798274,0.0143,0.0300,-1.0562,3.3438,-12.5781,6.9844
26,1798299,0.0103,0.0366,-1.0468,1.5469,-14.2031,8.7344
26,1798304,0.0081,0.0367,-1.0435,1.5156,-13.8594,9.5781
26,1798309,0.0048,0.0369,-1.0417,2.1406,-13.5156,10.6094
26,1798328,-0.0044,0.0399,-1.0393,2.7344,-4.1406,11.6719
26,1798333,-0.0073,0.0417,-1.0397,3.3281,-1.3906,12.5625
26,1798337,-0.0106,0.0441,-1.0402,4.1094,0.3750,12.7031
26,1798342,-0.0138,0.0470,-1.0410,3.9219,-0.2188,12.8750
26,1798347,-0.0166,0.0503,-1.0421,3.5938,-0.6406,14.0312
26,1798352,-0.0183,0.0541,-1.0435,4.0156,-1.6250,15.3281
26,1798356,-0.0187,0.0582,-1.0452,5.0312,-3.6562,15.5312
26,1798361,-0.0172,0.0645,-1.0477,5.0781,-5.7031,15.3594
26,1798366,-0.0116,0.0684,-1.0493,4.8125,-7.1875,15.7969
26,1798371,-0.0062,0.0717,-1.0508,5.1250,-8.2031,16.1875
26,1798376,-0.0002,0.0745,-1.0518,5.3125,-8.6562,15.5312
26,1798381,0.0054,0.0763,-1.0524,5.5938,-8.9688,15.4062
26,1798386,0.0101,0.0773,-1.0526,6.1250,-8.9531,17.1719
26,1798390,0.0134,0.0776,-1.0524,5.9219,-9.1406,17.7969
26,1798395,0.0153,0.0774,-1.0519,5.9688,-8.7188,18.1875
26,1798421,0.0095,0.0745,-1.0525,7.6094,-11.0000,21.5156
26,1798426,0.0105,0.0756,-1.0542,8.8906,-12.6250,21.4844
26,1798430,0.0128,0.0768,-1.0563,9.5000,-13.4531,21.6094
26,1798435,0.0162,0.0784,-1.0585,10.2031,-13.0781,22.6250
26,1798440,0.0200,0.0801,-1.0605,10.9219,-13.0000,23.3750
26,1798445,0.0236,0.0818,-1.0621,10.9688,-12.6250,23.5312
26,1798450,0.0258,0.0831,-1.0632,11.1719,-10.9688,23.7031
26,1798455,0.0258,0.0839,-1.0636,11.0469,-6.6562,24.2344
26,1798459,0.0232,0.0841,-1.0632,10.8906,-4.3594,24.8750
26,1798464,0.0176,0.0837,-1.0621,11.1406,-1.5469,25.9844
26,1798469,0.0092,0.0825,-1.0593,11.1562,1.8594,26.7188
26,1798474,-0.0018,0.0795,-1.0569,10.8906,4.9375,26.5000
26,1798479,-0.0215,0.0764,-1.0543,10.7969,7.3281,26.1406
26,1798484,-0.0356,0.0726,-1.0516,10.1875,9.6094,25.8906
26,1798488,-0.0496,0.0681,-1.0492,9.1094,11.8594,25.6875
26,1798493,-0.0625,0.0629,-1.0470,7.8438,13.1719,26.0000
